"Treatment","Tree","Bloc","Traitement","PlantingYear","Plot","Pruned","ApogeeBino","Apogee","Date","Cultivar","Row","Shoot","Score","exsudat","Length","croissance","Observation","Year","Subject","Time","ScoreFactor","Growing","Alive","Growth","Exsudat","Exsudate"
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,6,4,"non",5,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,7,2,"non",0,"non",NA,"2018",16,-2016,"2","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,8,2,"Oui",0,"oui",NA,"2018",16,-2016,"2","Yes",1,1,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,9,4,"Oui",4.5,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,10,2,"Oui",0,"non",NA,"2018",16,-2016,"2","No",1,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,11,4,"non",4,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,12,2,"Oui",0,"non",NA,"2018",16,-2016,"2","No",1,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,13,2,"non",0,"oui",NA,"2018",16,-2016,"2","Yes",1,1,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,14,2,"Oui",0,"oui",NA,"2018",16,-2016,"2","Yes",1,1,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,15,4,"non",3.5,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,16,2,"non",0,"oui",NA,"2018",16,-2016,"2","Yes",1,1,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,17,4,"non",5,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,18,4,"Oui",3,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,19,2,"non",0,"oui",NA,"2018",16,-2016,"2","Yes",1,1,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,20,4,"non",3,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,21,4,"non",2,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,22,4,"Oui",1.5,"mort",NA,"2018",16,-2016,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,23,2,"Oui",0,"non",NA,"2018",16,-2016,"2","No",1,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2018-06-22,"Cortland",1,24,2,"non",0,"non",NA,"2018",16,-2016,"2","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,1,3,"Non",4,"Non",2019-07-05,"2019",16,-2015,"3","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,2,3,"Oui",7,"Non",2019-07-05,"2019",16,-2015,"3","No",1,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,3,3,"Non",4,"Non",2019-07-05,"2019",16,-2015,"3","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,4,4,"Oui",6,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,5,4,"Oui",5.5,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,6,4,"Oui",5,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,7,1,"Non",0,"Non",2019-07-05,"2019",16,-2015,"1","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,8,4,"Non",7,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,9,4,"Oui",8,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,10,2,"Non",0,"Non",2019-07-05,"2019",16,-2015,"2","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,11,2,"Non",0,"Non",2019-07-05,"2019",16,-2015,"2","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,12,4,"Oui",7,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,13,4,"Oui",3,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,14,4,"Oui",4,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,15,3,"Oui",3,"Non",2019-07-05,"2019",16,-2015,"3","No",1,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,16,4,"Oui",6,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,17,3,"Non",2,"Non",2019-07-05,"2019",16,-2015,"3","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,18,4,"Oui",6,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,19,2,"Non",0,"Non",2019-07-05,"2019",16,-2015,"2","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,20,4,"Non",5,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,21,2,"Non",0,"Non",2019-07-05,"2019",16,-2015,"2","No",1,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,22,4,"Non",6,"MORT",2019-07-05,"2019",16,-2015,"4","Dead",0,0,"Non",0
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,23,2,"Oui",0,"Oui",2019-07-05,"2019",16,-2015,"2","Yes",1,1,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,24,3,"Oui",2,"Oui",2019-07-05,"2019",16,-2015,"3","Yes",1,1,"Oui",1
"D",26,"III","Apogee floraison sans taille","2011","D.III","No","Yes","Bloom",2019-07-05,"cortland",1,25,2,"Non",0,"Non",2019-07-05,"2019",16,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,1,2,"non",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,2,2,"non",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,3,1,"non",0,"non",NA,"2018",17,-2016,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,4,2,"non",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,5,2,"non",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,6,2,"non",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,7,2,"Oui",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Oui",1
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,8,1,"non",0,"non",NA,"2018",17,-2016,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,9,1,"non",0,"non",NA,"2018",17,-2016,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,10,2,"non",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,11,2,"non",0,"oui",NA,"2018",17,-2016,"2","Yes",1,1,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,12,2,"non",0,"oui",NA,"2018",17,-2016,"2","Yes",1,1,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,13,2,"non",0,"oui",NA,"2018",17,-2016,"2","Yes",1,1,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,14,2,"non",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,15,2,"oui",0,"oui",NA,"2018",17,-2016,"2","Yes",1,1,"Oui",1
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,16,2,"Oui",0,"oui",NA,"2018",17,-2016,"2","Yes",1,1,"Oui",1
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2018-06-22,"Cortland",3,17,2,"non",0,"non",NA,"2018",17,-2016,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,1,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,2,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,3,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,4,2,"Oui",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Oui",1
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,5,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,6,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,7,1,"Non",0,"Non",2019-07-05,"2019",17,-2015,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,8,1,"Non",0,"Non",2019-07-05,"2019",17,-2015,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,9,1,"Non",0,"Non",2019-07-05,"2019",17,-2015,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,10,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,11,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,12,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,13,1,"Non",0,"Non",2019-07-05,"2019",17,-2015,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,14,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,15,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,16,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,17,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,18,1,"Non",0,"Non",2019-07-05,"2019",17,-2015,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,19,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,20,1,"Non",0,"Non",2019-07-05,"2019",17,-2015,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,21,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,22,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,23,1,"Non",0,"Non",2019-07-05,"2019",17,-2015,"1","No",1,0,"Non",0
"E",28,"III","Apogee symptomes avec taille","2017","E.III","Yes","Yes","Symptom",2019-07-05,"cortland",3,24,2,"Non",0,"Non",2019-07-05,"2019",17,-2015,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,1,4,"Oui",4,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,2,4,"non",4,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,3,2,"non",0,"oui",NA,"2018",18,-2016,"2","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,4,4,"Oui",3.5,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,5,2,"Oui",0,"non",NA,"2018",18,-2016,"2","No",1,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,6,4,"non",4.5,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,7,4,"Oui",6,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,8,2,"non",0,"oui",NA,"2018",18,-2016,"2","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,9,4,"Oui",8,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,10,4,"Oui",2.5,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,11,4,"non",2.5,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,12,2,"non",0,"non",NA,"2018",18,-2016,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,13,4,"non",1.5,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,14,4,"Oui",1,"mort",NA,"2018",18,-2016,"4","Dead",0,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,15,2,"non",0,"oui",NA,"2018",18,-2016,"2","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,16,1,"non",0,"oui",NA,"2018",18,-2016,"1","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,17,2,"non",0,"non",NA,"2018",18,-2016,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,18,1,"non",0,"oui",NA,"2018",18,-2016,"1","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,19,2,"non",0,"oui",NA,"2018",18,-2016,"2","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,20,2,"Oui",0,"oui",NA,"2018",18,-2016,"2","Yes",1,1,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,21,1,"non",0,"oui",NA,"2018",18,-2016,"1","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,22,2,"Oui",0,"oui",NA,"2018",18,-2016,"2","Yes",1,1,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,23,2,"non",0,"oui",NA,"2018",18,-2016,"2","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,24,2,"non",0,"non",NA,"2018",18,-2016,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2018-06-22,"Cortland",1,25,1,"non",0,"oui",NA,"2018",18,-2016,"1","Yes",1,1,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,1,2,"Non",0,"Non",2019-07-05,"2019",18,-2015,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,2,3,"Oui",2,"Non",2019-07-05,"2019",18,-2015,"3","No",1,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,3,4,"Non",12,"MORT",2019-07-05,"2019",18,-2015,"4","Dead",0,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,4,3,"Non",7,"Non",2019-07-05,"2019",18,-2015,"3","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,5,2,"Non",0,"Non",2019-07-05,"2019",18,-2015,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,6,3,"Oui",4,"Non",2019-07-05,"2019",18,-2015,"3","No",1,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,7,3,"Oui",2,"Non",2019-07-05,"2019",18,-2015,"3","No",1,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,8,4,"Non",5,"MORT",2019-07-05,"2019",18,-2015,"4","Dead",0,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,9,2,"Oui",0,"Non",2019-07-05,"2019",18,-2015,"2","No",1,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,10,2,"Non",0,"Non",2019-07-05,"2019",18,-2015,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,11,3,"Oui",3,"Non",2019-07-05,"2019",18,-2015,"3","No",1,0,"Oui",1
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,12,3,"Non",4,"Non",2019-07-05,"2019",18,-2015,"3","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,13,2,"Non",0,"Non",2019-07-05,"2019",18,-2015,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,14,2,"Non",0,"Non",2019-07-05,"2019",18,-2015,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,15,3,"Non",4,"Non",2019-07-05,"2019",18,-2015,"3","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,16,1,"Non",0,"Non",2019-07-05,"2019",18,-2015,"1","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,17,2,"Non",0,"Non",2019-07-05,"2019",18,-2015,"2","No",1,0,"Non",0
"F",24,"III","Apogee symptomes sans taille","2011","F.III","No","Yes","Symptom",2019-07-05,"cortland",1,18,4,"Non",4,"MORT",2019-07-05,"2019",18,-2015,"4","Dead",0,0,"Non",0
